Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Sudan,SDN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,51726758676.7677,53520457581.1072,53900054790.1369,52455031754.9093,51312429477.3951,49449890489.355,48525909156.8784,48061119947.9824,38395271297.9345
Sudan,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.9095706050977,17.750253831196,32.3516260968437,63.2925073455888,50.9940515002965,163.257782355458,359.093040778999,138.80846024176,..
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.347,13.606,12.953,12.303,11.658,11.958,11.044,7.53,..
Sudan,SDN,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Suriname,SUR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5126237646.22072,4874454256.1508,4950790053.58146,5195768566.26648,5256433828.6406,4416708447.1504,4309144555.20541,4412832154.84564,4524898973.18059
Suriname,SUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.89390359168238,55.4123879763196,21.9969430173304,..,..,34.889784309078,59.1196626251977,52.446027276241,51.5873159600861
Suriname,SUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.22,7.917,7.888,7.693,7.556,8.76,8.491,8.16,7.631
Suriname,SUR,Deposit interest rate (%),FR.INR.DPST,7.53333333333333,8.075,9.05,9.23929691872111,8.98822045866488,7.94099184576738,6.86390630463376,7.2951244864115,8.67205848416744
Sweden,SWE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,501698263620.663,513486872435.55,522858808973.771,532808626955.913,546393370671.191,535436339492.279,567227918052.988,575505409872.88,573717486152.92
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.0467847449832812,0.984269244577992,1.79449904665589,1.95353530127028,1.78415097403835,0.497367318853572,2.16319736447153,8.36929098869189,8.54862489748902
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.432,6.99,6.718,6.365,6.833,8.291,8.722,7.392,7.611
Sweden,SWE,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Switzerland,CHE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,694118186379.628,708477337578.722,718132463597.499,738674253452.249,747109782866.389,731108654673.334,770529214794.414,790318933740.326,795978145781.87
Switzerland,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.14390867228183,-0.434618664285835,0.533787839825897,0.936335464113563,0.362886179940614,-0.725874933313384,0.581814168489856,2.83502798644463,2.13540088016377
Switzerland,CHE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.801,4.918,4.797,4.713,4.394,4.817,5.013,4.122,4.043
Switzerland,CHE,Deposit interest rate (%),FR.INR.DPST,-0.1425,-0.200833333333333,-0.271760460833333,-0.315815475833333,-0.351080896666667,-0.383657405833333,-0.4185307025,-0.1522561575,1.09207704666667
Syrian Arab Republic,SYR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,16466863117.0009,15412063258.1149,15300590613.0367,15513754781.2974,15703131995.8402,15593656903.8252,15882796969.6273,15999183136.0334,..
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,38.4611429599733,47.7051615298923,18.0752696281771,0.940983843906769,13.4175653228571,..,..,..,..
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.243,13.795,13.597,13.497,13.36,15.191,14.877,13.268,13.187
Syrian Arab Republic,SYR,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8271431485.07484,8842160257.54501,9469953672.84779,10189670046.8255,10943705646.9105,11425228817.4554,12499200274.9255,13499136339.2248,14619564549.6174
Tajikistan,TJK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.7145594964971,6.00458082322139,..,..,..,..,..,..,..
Tajikistan,TJK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.485,11.5,11.487,11.437,11.419,12.321,12.333,11.634,11.546
Tajikistan,TJK,Deposit interest rate (%),FR.INR.DPST,4.22619645319521,3.53340793326882,3.67960022595704,3.83711503544425,5.17518323954627,..,..,..,..
Tanzania,TZA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,47413919817.124,50669888784.2555,54096327104.7372,57054358529.8858,60363511324.6004,61565931105.4141,64226431583.1539,67159014151.451,70563656177.7408
Tanzania,TZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.58816952959298,5.17476629301493,5.31871605228931,3.49445848856181,3.4642805799902,3.29029062798325,3.69091958802199,4.35027204269101,3.79923291384916
Tanzania,TZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.159,2.23,2.303,2.393,2.496,2.781,2.821,2.588,2.582
Tanzania,TZA,Deposit interest rate (%),FR.INR.DPST,9.8975,10.4958333333333,11.185,8.2,7.10416666666667,6.68192455967231,..,..,..
Thailand,THA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,401296238228.084,415081396923.293,432422173710.333,450682801200.339,460212749509.626,432369701127.278,439150043937.792,449965296578.7,458457299263.157
Thailand,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.900424963291569,0.188149704448234,0.665631893135106,1.06389754183015,0.706728601314311,-0.845937147357041,1.23039541318384,6.07741228434321,1.22802623546169
Thailand,THA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.597,0.688,0.83,0.765,0.716,1.099,1.215,0.94,0.733
Thailand,THA,Deposit interest rate (%),FR.INR.DPST,1.43341559553114,1.30034238213158,1.28916187722766,1.2875,1.41666666666667,0.621666666666667,0.405833333333333,0.51,1.37416666666667
Timor-Leste,TLS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1590282400,1638148796.99007,1586016100.26827,1578617300.73352,1960846076.69825,2582939037.57985,2721465328.86905,2161272264.09507,1769696988.71807
Timor-Leste,TLS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.646148614181321,-1.46984287886469,0.52297668038404,2.29424307036253,0.958812739703154,0.495499215459577,3.69792094666784,7.00530945399784,8.42035103310379
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.678,4.657,4.248,3.778,3.097,2.782,2.344,1.537,1.521
Timor-Leste,TLS,Deposit interest rate (%),FR.INR.DPST,0.777286677650705,0.76,0.693333333333333,0.641846135378346,0.6417795716497,0.650169775864108,0.638847199689009,0.605390473627222,0.599304926581605
Togo,TGO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5755461035.38026,5998047709.85307,6238457455.15971,6537595250.07312,6859436220.97836,6996086823.90934,7415213717.65264,7842296104.31507,8344824333.95103
Togo,TGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.58500390801595,1.28544847051417,-0.981889868943119,0.927755426457183,0.674652770077436,1.69928463299408,4.1862150652352,7.96757361617945,..
Togo,TGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.204,2.968,3.744,2.898,2.036,2.225,2.333,1.965,1.948
Togo,TGO,Deposit interest rate (%),FR.INR.DPST,6.99833333333333,6.925,6.49,..,..,..,..,..,..
Tonga,TON,GDP (constant 2015 US$),NY.GDP.MKTP.KD,437525514.240726,466396529.430219,481332022.49063,484641423.615719,483631249.208267,492256304.384567,494041235.450787,482629574.435204,..
Tonga,TON,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.05399831971283,2.57815515245081,7.51706283551115,5.03209691984874,1.17954334821808,-0.349737696727496,5.64051140636751,10.9713652903022,6.35112980255189
Tonga,TON,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.024,2.046,2.131,2.248,2.157,2.699,2.111,2.302,2.262
Tonga,TON,Deposit interest rate (%),FR.INR.DPST,3.021368902847,3.13539021739587,3.01513440026541,2.84180413882467,2.28627227440686,2.07201818483434,1.89364268200428,1.65068335655342,1.54305460414344
Trinidad and Tobago,TTO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,27026750552.9647,24992409898.01,23792567178.5874,23649225326.253,23734663451.5336,21580059922.3205,21356182724.5042,21672731505.4364,21964809529.1277
Trinidad and Tobago,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.66121598098264,3.07066742464024,1.88038440183532,1.01856930188822,1.00054293027237,0.598986330824643,2.05922746915458,5.82838638517959,4.62930242419968
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.428,3.207,3.394,3.498,3.523,4.206,4.446,4.383,4.21
Trinidad and Tobago,TTO,Deposit interest rate (%),FR.INR.DPST,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Tunisia,TUN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,45779494041.9295,46291045987.6341,47326964919.9643,48569264671.6842,49340470115.969,44893939452.6941,47020260421.799,48277261609.9968,48296165328.5233
Tunisia,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.437371273215,3.62939937384381,5.30884839565844,7.30759176031652,6.72007532863799,5.63415115897625,5.706350208307,8.30646124447623,9.32899597507865
Tunisia,TUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.159,15.557,15.33,15.459,17.153,17.656,16.611,15.3,15.106
Tunisia,TUN,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Turkiye,TUR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,864313810469.009,893035686216.222,960031200973.599,988958576886.064,997053346501.186,1015597272884.83,1131775463573.96,1194401442556.95,1255449309088.75
Turkiye,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.67085364845877,7.7751341532833,11.1443110840765,16.3324638988928,15.1768215720022,12.2789574462574,19.5964926913324,72.3088359891207,53.8594087593315
Turkiye,TUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.304,10.899,10.919,10.956,13.73,13.148,11.969,10.465,9.388
Turkiye,TUR,Deposit interest rate (%),FR.INR.DPST,14.9166666666667,14.61,15.2883333333333,23.2833333333333,25.4091666666667,13.3566666666667,20.7,27.0408333333333,51.325
Turkmenistan,TKM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,35799714285.7143,38019296559.4106,40490550853.5767,43000964982.7593,45710025794.8484,48406917338.9257,51408146222.3962,54595451255.3951,58035050718.9991
Turkmenistan,TKM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.016,4.031,4.044,4.044,4.043,4.501,4.459,4.109,4.099
Turkmenistan,TKM,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,942070000,1010381196.60485,985121666.689726,1040392839.71121,1095647325.71769,802200837.955771,874603454.301532,928828863.968529,939974780.106825
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,GDP (constant 2015 US$),NY.GDP.MKTP.KD,36811936.0824587,38895630.5776922,39847948.4184971,40400752.5680826,45984984.3588252,44019157.5155388,44813322.9441554,45116847.7756278,46855113.8352982
Tuvalu,TUV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Uganda,UGA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,32387183730.1002,33935615078.9833,34998276801.8745,37204541496.6985,39600047064.28,40768765796.4748,42210585952.7826,44147216889.624,46503341915.459
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.58968606251725,5.70637504616212,5.20971705914209,2.61601190952274,2.867588034469,3.31332289544502,2.20457204757414,7.1957888597581,5.35094804280395
Uganda,UGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.679,3.008,3.428,3.25,3.06,3.831,3.422,2.886,2.787
Uganda,UGA,Deposit interest rate (%),FR.INR.DPST,12.7676244043396,13.2379552257376,9.69723419871754,9.38495271390456,..,..,..,..,..
Ukraine,UKR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,91030967789.0717,93253017276.778,95453762635.7013,98783535745.5861,101944118787.095,98118341609.8448,101499127456.662,72309415411.3627,76159411195.0331
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,48.6998646434424,13.9127101997797,14.4383227488749,10.9518559353178,7.88671745611133,2.73249209419427,9.36313917695223,20.1836366617478,12.8490222828559
Ukraine,UKR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.14,9.35,9.5,8.799,8.194,9.475,9.834,..,..
Ukraine,UKR,Deposit interest rate (%),FR.INR.DPST,13.0104833333333,11.4857583333333,9.12695833333333,11.7777583333333,12.8923166666667,6.08589166666667,4.63494166666667,7.415675,12.3407083333333
United Arab Emirates,ARE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,370275469560.166,390868305567.669,393741456191.578,398914879841.349,403336245487.99,383342656303.629,400036290943.156,430077804411.91,445641058027.777
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.06996608361593,1.61748808904198,1.96682557818842,3.06863379251997,-1.93108114782173,-2.07940317940944,0.179935336174431,5.29122604376849,1.62670837213248
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.793,1.64,2.462,2.236,2.331,4.294,3.105,2.872,2.151
United Arab Emirates,ARE,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2927911140916.73,2984177104376.02,3063451915172.53,3106499243290.97,3156963551827.52,2831893576021.77,3074755378779.19,3223545409624.7,3234504373105.3
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.36804684232536,1.0084173681141,2.55775577557747,2.29283990345938,1.73810460086513,0.989486703772491,2.51837109614213,7.92204883147902,6.79396706793963
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.517,4.867,4.452,4.12,3.613,4.472,4.826,3.73,3.984
United Kingdom,GBR,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
United States,USA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,18295019000000,18627887993000,19085691122935.2,19651869117582.5,20159639089698.1,19723580221938.2,20917853444668.3,21443388432051,22062578283266.8
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.118627135552451,1.26158320570536,2.13011000365961,2.44258329692817,1.81221007526021,1.23358439630629,4.69785886363742,8.00279982052121,4.11633838374488
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.28,4.869,4.355,3.896,3.669,8.055,5.349,3.65,3.638
United States,USA,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Uruguay,URY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,57680327998.6689,58655009122.8718,59675827109.951,59774159541.437,60329073569.2244,55876702366.166,58984504648.2777,61761057234.7987,61988013788.3355
Uruguay,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.66626987079328,9.6394134763508,6.2180938256186,7.60653360377047,7.88198870879619,9.75640636078194,7.74791402314762,9.10437983075437,5.86910359896119
Uruguay,URY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.488,7.841,7.89,8.336,8.836,10.413,9.328,7.877,8.355
Uruguay,URY,Deposit interest rate (%),FR.INR.DPST,5.60230410030744,5.56579577494518,5.06613181686738,5.12184363055967,5.06717854887154,4.79461605851154,3.79903837862317,6.2350042332006,8.10136060934534
Uzbekistan,UZB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,86196264755.3105,91309557164.4951,95322862968.4681,100622047495.594,107444145839.555,109123866128.119,117891622986.77,124966702851.244,132828878427.498
Uzbekistan,UZB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.75188196737494,8.13088669523606,13.8757425441634,17.5241796514057,14.5257359560685,12.8677297362606,10.849239750812,11.4466436998834,..
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.15,5.16,5.83,5.389,4.932,5.293,5.364,4.49,4.46
Uzbekistan,UZB,Deposit interest rate (%),FR.INR.DPST,13.5877412535697,14.7511218004232,14.6728857315924,14.2555014048143,16.1559811741028,16.3109876908414,16.3177556422062,17.7259472276736,18.0170941772754
Vanuatu,VUT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,730870802.967051,765139554.265375,813475756.525391,837068426.676114,864199385.188828,821054304.95471,808309120.924144,823796784.515562,842026927.667832
Vanuatu,VUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.48326875660439,0.842069084035061,3.08452624403546,2.33096379566866,2.76252019386111,5.32935073101715,2.34328358208953,6.67930581887121,..
Vanuatu,VUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.254,5.261,5.287,5.326,5.444,4.046,4.766,5.143,5.082
Vanuatu,VUT,Deposit interest rate (%),FR.INR.DPST,2.42978984496147,1.96583333333333,1.46916666666667,1.35,1.06416666666667,0.6475,0.5175,0.444166666666667,0.398333333333333
"Venezuela, RB",VEN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,121.738085297503,254.948534781816,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.137,5.319,5.045,5.46,5.876,7.53,7.037,5.707,5.485
"Venezuela, RB",VEN,Deposit interest rate (%),FR.INR.DPST,14.8866666666667,15.085,14.7325,..,..,..,..,..,..
Viet Nam,VNM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,239258328381.741,255264731908.124,272980590259.187,293358610036.841,314947640805.601,323972192107.065,332245562394.77,359235578724.112,377364153384.169
Viet Nam,VNM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.631200905175754,2.66824816969082,3.52025688811617,3.53962805942641,2.7958236745225,3.22093436652514,1.83471554810444,3.15650749963129,3.25289282667662
Viet Nam,VNM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.848,1.848,1.874,1.161,1.681,2.103,2.385,1.523,1.645
Viet Nam,VNM,Deposit interest rate (%),FR.INR.DPST,4.7475,5.035,4.80916666666667,4.73825,4.975,4.12020833333333,3.375,3.8175,4.781
Virgin Islands (U.S.),VIR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3663000000,3721639274.27962,3694274279.6158,3763664087.51334,3873124066.16862,3810575506.93703,3950332443.97012,3898534418.35646,..
Virgin Islands (U.S.),VIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.422,12.515,12.217,12.407,12.551,15.191,14.273,13.007,12.32
Virgin Islands (U.S.),VIR,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,13972400000,15211000000,15426900000,15616200000,15829000000,14037400000,15021700000,15635000000,14789000000
West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.43161145810476,-0.219106604907316,0.212570934228881,-0.195107773730735,1.58018333639455,-0.735332001092191,1.23748102831369,3.74122391852077,5.87110177678988
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,23.005,23.939,25.677,26.256,25.34,25.895,26.39,24.42,..
West Bank and Gaza,PSE,Deposit interest rate (%),FR.INR.DPST,0.938366373731448,1.01470005754218,1.39348126809161,2.26634660229921,2.85211757115153,2.43132854424659,2.23814728610655,..,..
"Yemen, Rep.",YEM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,42444489522.2303,38465266075.7658,36514386388.4674,36789138007.9667,..,..,..,..,..
"Yemen, Rep.",YEM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.9,18.416,18.603,17.584,17.202,17.953,18.287,17.363,17.091
"Yemen, Rep.",YEM,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Zambia,ZMB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,21251216798.7762,22049221308.1088,22826646593.6169,23747586257.2512,24089861649.0155,23418945736.8993,24879098747.8861,26175604214.1895,27580695690.34
Zambia,ZMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.1105928909618,17.8697300795268,6.57731154205644,7.4945719272852,9.15031644316296,15.7330604721369,22.0207676245777,10.9932039209136,10.884531691282
Zambia,ZMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.942,5.239,4.529,5.033,5.542,6.033,5.199,5.995,5.905
Zambia,ZMB,Deposit interest rate (%),FR.INR.DPST,8.99333333333333,10.7841666666667,8.8875,6.8,8.28583333333333,8.71592682661453,..,..,..
Zimbabwe,ZWE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,19963120600,20142979412.3173,20964866130.3334,22015177994.7607,20621078646.8294,19009139106.1662,20618836217.7637,21884680855.3787,23052607292.3638
Zimbabwe,ZWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.43096842383404,-1.54366960054161,0.893962316050027,10.6188658669575,255.304990757856,557.201817362051,98.5461050920624,104.705170628667,..
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.377,5.886,6.344,6.793,7.373,8.621,9.54,10.087,8.759
Zimbabwe,ZWE,Deposit interest rate (%),FR.INR.DPST,6.70452964814815,4.09083333333333,3.27416666666667,2.5325,2.975,4.51833333333333,8.05916666666667,34.72,62.8208333333333
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,
Last Updated: 01/28/2025,,,,,,,,,,,,
